,Node_id,Closeness
14073,4194007,0.081373817
14074,3464922,0.109781279
14075,1261282,0.107653636
14076,4193620,0.120488307
14077,2297948,0.047644378
14078,3050110,0.120494241
14079,4194043,0.119204127
14080,4194047,0.091001838
14081,4194049,0.030833814
14082,4194058,0.119917598
14083,4194063,0.110739882
14084,4194074,0.118648174
14085,1146842,0.100280474
14086,4194078,0.120298067
14087,4195632,0.120640795
14088,4049449,0.088581592
14089,4194086,0.117729508
14090,4194089,0.111661898
14091,4194092,0.088869054
14092,4194095,0.098393856
14093,4030264,0.116345961
14094,1900742,0.064751989
14095,4194113,0.12063721
14096,4195421,0.104227894
14097,4194121,0.0627961
14098,4194126,0.061391163
14099,4191545,0.112757992
14100,4194137,0.107260536
14101,3309403,0.119523797
14102,4194140,0.028868603
14103,4194143,0.116427264
14104,3317600,0.120495568
14105,4194146,0.087563444
14106,3981167,0.120388276
14107,4194160,0.031033983
14108,4194166,0.00667303
14109,3751803,0.104599859
14110,4194185,0.078470481
14111,4191554,0.120291292
14112,3987999,0.061280613
14113,4194198,0.12061503
14114,4194287,0.117542556
14115,3071901,0.099320498
14116,1179557,0.112454118
14117,4195392,0.065491354
14118,4194217,0.120384064
14119,3628981,0.039890141
14120,4194238,0.120301406
14121,4194245,0.120258017
14122,4194246,0.120564252
14123,2318292,0.080340686
14124,2236373,0.105485035
14125,4194264,0.070778834
14126,4194266,0.107397149
14127,4038620,0.09427006
14128,4166992,0.09017341
14129,3440332,0.107653647
14130,4008614,0.120495652
14131,4194284,0.11779871
14132,4194292,0.110024939
14133,4194293,0.10918594
14134,2542250,0.092686835
14135,4129952,0.091960498
14136,2717328,0.108112541
14137,4196408,0.102329732
14138,4195605,0.014396544
14139,4199540,0.114347765
14140,4199624,0.117025146
14141,4195949,0.107655249
14142,4199637,0.117948765
14143,3957244,0.118721743
14144,4198487,0.116802804
14145,4199556,0.117441672
14146,4196406,0.116477808
14147,4199834,0.120375112
14148,4199835,0.11874084
14149,3826258,0.046889955
14150,3301987,0.00902875
14151,3979955,0.120164431
14152,4198513,0.099911081
14153,4199545,0.099877467
14154,4192592,0.014027877
14155,4190913,0.117415232
14156,4195148,0.118146805
14157,4191084,0.120246627
14158,4088639,0.014597178
14159,4200024,0.117109998
14160,4200025,0.080659432
14161,4103356,0.118779132
14162,4195951,0.088753483
14163,4195883,0.113914388
14164,3673121,0.029822485
14165,3449029,0.014495225
14166,3892303,0.014487638
14167,4199051,0.117109318
14168,4199636,0.104231307
14169,4191606,0.118842646
14170,4199171,0.02991949
14171,4191643,0.115842221
14172,4149377,0.119867039
14173,4089267,0.013709473
14174,4089326,0.110731132
14175,1315748,0.103182038
14176,3451037,0.104177013
14177,4196416,0.119001081
14178,3566113,0.094503014
14179,3958595,0.102193956
14180,3565405,0.119167355
14181,4198900,0.037573306
14182,4099541,0.009609667
14183,3958736,0.107653567
14184,4192236,0.062043618
14185,813222,0.015736952
14186,4196430,0.119033152
14187,3958986,0.039543306
14188,4090071,0.09874116
14189,2910503,0.054678246
14190,3887816,0.117504999
14191,4192721,0.106800686
14192,4090244,0.115923248
14193,4198164,0.119705481
14194,4196527,0.119976934
14195,3828151,0.119502868
14196,4194129,0.117714997
14197,1371695,0.110494445
14198,3959655,0.004968229
14199,3042231,0.120634416
14200,4196541,0.119831349
14201,2386985,0.054623239
14202,4198931,0.119581258
14203,4199784,0.120389774
14204,4196540,0.119504148
14205,3435648,0.110524592
14206,3969825,0.113846682
14207,3304601,0.100644338
14208,3435674,0.107654793
14209,4193266,0.119677709
14210,4091107,0.097195357
14211,2610710,0.120561936
14212,308355,0.046131771
14213,3836063,0.046120911
14214,1955512,0.046145173
14215,928025,0.046113236
14216,935777,0.046143672
14217,4166596,0.0460873
14218,804311,0.04620074
14219,2721448,0.046135628
14220,4198956,0.010355642
14221,4199962,0.006968755
14222,4199963,0.10709431
14223,3435810,0.058862437
14224,4198961,0.120212685
14225,4196510,0.119983434
14226,3173746,0.091272804
14227,3330288,0.083639282
14228,4199003,0.021858833
14229,3735479,0.021887375
14230,4191031,0.000314209
14231,3281541,0.100080293
14232,3327757,0.10008182
14233,2853639,0.00950099
14234,3829713,0.002700515
14235,4091897,0.109129078
14236,2781319,0.032158549
14237,2912459,0.120318799
14238,4192203,0.095725604
14239,2388382,0.055733983
14240,3963064,0.120496979
14241,3865288,0.112585664
14242,1016575,0.055736104
14243,3944862,0.055733749
14244,4092404,0.045073315
14245,4017253,0.075250611
14246,4199931,0.000521325
14247,4192974,0.112246549
14248,4193879,0.112764365
14249,946895,0.104067491
14250,4199568,0.119419651
14251,4195489,0.000856443
14252,4199239,0.000857913
14253,4190684,0.120282094
14254,3699555,0.120476091
14255,3830703,0.119817474
14256,3830711,0.101961334
14257,4197503,0.115042265
14258,3699861,0.095488395
14259,4199146,0.119325934
14260,2498970,0.109692959
14261,3437877,0.112499954
14262,3419146,0.100452203
14263,4200019,0.01264074
14264,4192633,0.119340667
14265,4192634,0.11864886
14266,3176045,0.013539108
14267,3438255,0.075250496
14268,1038195,0.079567726
14269,3831614,0.00076724
14270,4193130,0.022020926
14271,4195323,0.116942624
14272,3569587,0.120391557
14273,4192048,0.120118753
14274,3438550,0.104221738
14275,3569650,0.114367507
14276,4194800,0.048716743
14277,1997052,0.088136442
14278,4192656,0.070195398
14279,1472888,0.098914581
14280,3701175,0.073410503
14281,4199669,0.118850351
14282,4193498,0.094708289
14283,3832605,0.013323391
14284,4199935,0.004929424
14285,4192716,0.002342122
14286,3968889,0.113654087
14287,3997182,0.118214939
14288,4192811,0.084540817
14289,3964050,0.111035203
14290,2701197,0.115658337
14291,4191417,0.119652734
14292,4095174,0.074403866
14293,3702317,0.120282307
14294,3571408,0.119879445
14295,4199972,0.057845439
14296,3440420,0.101014318
14297,4199932,0.010406649
14298,4199933,0.111012753
14299,4096060,0.118813489
14300,3440727,0.120474332
14301,3309780,0.040216553
14302,3703039,0.021904023
14303,950598,0.050464473
14304,4096366,0.119685591
14305,4196860,0.110100719
14306,3309945,0.010150044
14307,3834256,0.117558864
14308,4191620,0.119160585
14309,4193389,0.059971842
14310,3441236,0.094665065
14311,4199878,0.02760227
14312,4193499,0.109796656
14313,3834669,0.120569569
14314,3572636,0.000188721
14315,3522721,0.118405888
14316,4097066,0.072330189
14317,4199973,0.008529777
14318,4036899,0.029761581
14319,4194118,0.032763931
14320,4097283,0.032409442
14321,3835206,0.028084394
14322,3573085,0.027675312
14323,3048887,0.1135196
14324,3311101,0.107935762
14325,4080289,0.119360822
14326,4191524,0.061456806
14327,4192429,0.039502646
14328,1476209,0.105845388
14329,4194153,0.010169376
14330,4199500,0.011320601
14331,4097731,0.059586339
14332,3049224,0.109584567
14333,3966924,0.110662616
14334,4045538,0.090263072
14335,2925927,0.120215939
14336,4098060,0.115493426
14337,3623262,0.115493119
14338,3311769,0.119748258
14339,3967158,0.021969885
14340,4193789,0.013097381
14341,3049890,0.112662427
14342,3967565,0.118379511
14343,3967605,0.116613741
14344,2656901,0.092958425
14345,3967662,0.111988973
14346,4199276,0.085111204
14347,35646,0.10038082
14348,3705805,0.059545278
14349,4192819,0.116517542
14350,4099146,0.059313838
14351,4192659,0.023602049
14352,4191069,0.001035361
14353,4191171,0.001036026
14354,3968254,0.098308914
14355,3443976,0.008978704
14356,4099417,0.094072422
14357,953861,0.024119215
14358,3874767,0.023551492
14359,2526767,0.011351562
14360,4177102,0.076787185
14361,3980745,0.070363192
14362,4040531,0.084342613
14363,4193614,0.084770963
14364,4192398,0.085339601
14365,2820848,0.095322936
14366,3475177,0.115500068
14367,4192874,0.079011345
14368,4064199,0.114957392
14369,3521070,0.090184058
14370,4193168,0.11523643
14371,3998641,0.111707846
14372,3751958,0.095840913
14373,4194105,0.111912436
14374,4193375,0.116990424
14375,3982940,0.110989903
14376,4193117,0.11098543
14377,3313346,0.113252676
14378,3968748,0.104942401
14379,4199837,0.118449419
14380,4192335,0.033629701
14381,3969160,0.119536006
14382,4100277,0.106833552
14383,1347875,0.001313655
14384,3707264,0.106516501
14385,3314227,0.120340604
14386,4193298,0.119569366
14387,4191683,0.120277013
14388,3707451,0.118331173
14389,4153351,0.120351374
14390,4198677,0.120638024
14391,1929513,0.111546541
14392,4198742,0.117111033
14393,3844568,0.120272657
14394,4037282,0.111504642
14395,4086675,0.111513007
14396,4049897,0.120494207
14397,3994734,0.120275182
14398,4074625,0.11154873
14399,4144681,0.120636411
14400,3616300,0.111545561
14401,2925477,0.111542607
14402,2035216,0.118785972
14403,3884752,0.120488426
14404,3381816,0.119030882
14405,3969630,0.112658934
14406,4100707,0.116003251
14407,3183234,0.110591235
14408,3479940,0.097428672
14409,4194147,0.03331975
14410,3550582,0.096589409
14411,4193535,0.097808431
14412,1152890,0.017374257
14413,955303,0.099169228
14414,4101342,0.011380933
14415,4101435,0.111774127
14416,3839336,0.017051013
14417,4193868,0.120375326
14418,4101682,0.110248418
14419,1480276,0.081471295
14420,3839594,0.060898439
14421,4191827,0.115928198
14422,3381223,0.104571457
14423,2266978,0.012807847
14424,4119234,0.120197011
14425,3970958,0.115384223
14426,3184528,0.113122002
14427,300972,0.110720212
14428,4055172,0.118780639
14429,3709061,0.090740943
14430,3326292,0.102155117
14431,4102349,0.112271637
14432,3184952,0.110717267
14433,3026343,0.1024799
14434,3316071,0.033204061
14435,4198832,0.112013019
14436,4102505,0.104540004
14437,4190781,0.100348892
14438,2660787,0.060372249
14439,3834970,0.115137954
14440,4191256,0.042756518
14441,4195062,0.035103082
14442,4198236,0.120480488
14443,4197983,0.120461699
14444,4192908,0.120060353
14445,4192909,0.120252613
14446,2005965,0.116559262
14447,4190716,0.043301813
14448,564406,0.007490508
14449,1219800,0.119204049
14450,2583279,0.088286023
14451,3579183,0.116812447
14452,4160731,0.114843133
14453,3972592,0.05899584
14454,4191212,0.114164018
14455,4191581,0.120203854
14456,4103687,0.013683089
14457,2924288,0.053918892
14458,2889510,0.117798812
14459,4192140,0.013664172
14460,2793487,0.119199864
14461,4196741,0.118150355
14462,2793524,0.063542612
14463,3579981,0.110797044
14464,303303,0.119929902
14465,4191814,0.119145157
14466,4191807,0.120445163
14467,3711361,0.00031468
14468,4197128,0.103433903
14469,4190906,0.055963123
14470,4195260,0.110397596
14471,3580514,0.086494807
14472,4141591,0.100200887
14473,3973864,0.099144861
14474,1877010,0.11909558
14475,4192768,0.120114923
14476,4192354,0.118612055
14477,3318879,0.008937778
14478,3843221,0.078191827
14479,4199331,0.076435175
14480,388364,0.015779166
14481,3188189,0.032510573
14482,4197255,0.026455989
14483,3527428,0.021988849
14484,3926539,0.021920259
14485,3499022,0.021780372
14486,4077199,0.021840872
14487,3500048,0.02191895
14488,3520148,0.021873046
14489,3664538,0.021988765
14490,4193825,0.021982383
14491,3951271,0.021879267
14492,4182060,0.069352878
14493,3985968,0.021692133
14494,3849909,0.021876004
14495,4041657,0.021743538
14496,3595587,0.021921415
14497,3571014,0.083064308
14498,3534663,0.10367025
14499,4079564,0.021845904
14500,4126805,0.021982689
14501,4194270,0.021983216
14502,3889375,0.021569304
14503,4192994,0.039998586
14504,3981800,0.021982383
14505,4181973,0.021903428
14506,4177676,0.113251917
14507,4199700,0.119070698
14508,4199829,0.120071784
14509,3975013,0.059975029
14510,3770152,0.056263653
14511,3482736,0.05961811
14512,4193273,0.027003838
14513,4190824,0.118809019
14514,1091957,0.103192815
14515,3320221,0.00657842
14516,2749960,0.120467369
14517,3863188,0.086659014
14518,4193897,0.119224541
14519,567792,0.000314678
14520,3058216,0.118721291
14521,3327759,0.059656586
14522,4195876,0.088581438
14523,4195510,0.10141123
14524,4195506,0.000319615
14525,4195779,0.101920309
14526,4195465,0.060530739
14527,4195464,0.044645871
14528,4195719,0.092095228
14529,4195734,0.006810546
14530,4195586,0.000919054
14531,4195795,0.108445939
14532,4195778,0.045979436
14533,4195729,0.120490896
14534,4195769,0.031281412
14535,4195401,0.110909295
14536,4195476,0.087733969
14537,4195420,0.022185011
14538,4195968,0.108738486
14539,4195858,0.052184886
14540,4195441,0.040860101
14541,4195406,0.058007755
14542,4195760,0.017277659
14543,4195731,0.019885173
14544,4195466,0.092860088
14545,4195394,0.106223465
14546,4195749,0.010655871
14547,4195822,0.100058688
14548,4195709,0.016153945
14549,4195767,0.112779512
14550,4195474,0.05906843
14551,4195616,0.065347477
14552,4195517,0.120485413
14553,4195688,0.016786371
14554,4195614,0.071722987
14555,4195456,0.101430685
14556,4195791,0.101122239
14557,4195436,0.080277783
14558,4195587,0.018734853
14559,4195717,0.094369493
14560,4195808,0.052826811
14561,4195773,0.119516298
14562,4195411,0.054677506
14563,4195639,0.120076579
14564,4195738,0.047112804
14565,4195521,0.039583873
14566,4195525,0.038224445
14567,4195549,0.007797823
14568,4195797,0.040058883
14569,4195432,0.088577454
14570,4195706,0.036331193
14571,4195714,0.107412148
14572,4195429,0.120402639
14573,4195735,0.106398064
14574,4195725,0.070625096
14575,4195414,0.001657003
14576,4195845,0.021729179
14577,4195793,0.097380074
14578,4195585,0.018252562
14579,4195741,0.089378374
14580,4195699,0.058086685
14581,4195762,0.023351734
14582,4195607,0.078276412
14583,4195682,0.036476827
14584,4195404,0.051507794
14585,4195742,0.022373585
14586,4195439,0.009655094
14587,4195744,0.012236589
14588,4195975,0.085522805
14589,4195559,0.097380165
14590,4195438,0.004691156
14591,4195405,0.040504772
14592,4195400,0.092218917
14593,4195444,0.035286471
14594,4195893,0.063904819
14595,4195768,0.030040277
14596,4195450,0.112063098
14597,4195707,0.022745346
14598,4195747,0.117517163
14599,4120197,0.019941111
14600,4195726,0.010452696
14601,4195803,0.009541634
14602,4195959,0.069485769
14603,4195739,0.021832262
14604,4195963,0.047961159
14605,4195935,0.040292507
14606,4195815,0.066658196
14607,4195921,0.03574147
14608,4195784,0.111522282
14609,4195974,0.035156385
14610,4194297,0.045814024
14611,4195765,0.059011268
14612,4195413,0.049037864
14613,4195501,0.103323488
14614,4195451,0.091201059
14615,4195794,0.015663756
14616,4195715,0.033395612
14617,4195612,0.099281495
14618,4195454,0.029311318
14619,4195431,0.051506915
14620,4195756,0.037913203
14621,4195609,0.117753018
14622,4195398,0.09719124
14623,4195656,0.084394545
14624,4195565,0.042835043
14625,4101313,0.052052251
14626,3845372,0.032393077
14627,4195969,0.039517488
14628,4195579,0.045686574
14629,4195443,0.107004189
14630,4195424,0.092006655
14631,4195633,0.047425068
14632,4195597,0.061928167
14633,4195728,0.050501952
14634,4195761,0.027830135
14635,4195402,0.105361785
14636,4195786,0.107540135
14637,4195460,0.050494937
14638,4195788,0.069984597
14639,4195904,0.112933528
14640,4195536,0.06477502
14641,4195663,0.119847043
14642,4195772,0.098148295
14643,4195643,0.054491517
14644,4195618,0.118648211
14645,4195908,0.114740536
14646,4195716,0.087318485
14647,4195620,0.019778006
14648,4195418,0.020362669
14649,4195952,0.001389407
14650,4195448,0.11126116
14651,4195972,0.119942949
14652,4195504,0.032331146
14653,4195640,0.005281126
14654,4195730,0.090962539
14655,4195790,0.025843318
14656,4195775,0.013277635
14657,4195771,0.072888983
14658,4195737,0.02232504
14659,4195934,0.059209183
14660,4195462,0.097190919
14661,4195704,0.023947313
14662,4195416,0.112371189
14663,4195588,0.039227938
14664,4195755,0.071170332
14665,4195463,0.004772294
14666,4195491,0.013015193
14667,4195723,0.10532306
14668,4195796,0.004346272
14669,4195736,0.096809146
14670,4195410,0.045360489
14671,4195848,0.078187938
14672,4195977,0.113074087
14673,4195630,0.053537125
14674,4195490,0.049432468
14675,4195816,0.013461045
14676,4195601,0.037635768
14677,4195961,0.009295919
14678,4195882,0.060130509
14679,4195807,0.101438147
14680,4195511,0.004793741
14681,4195691,0.049341777
14682,4195812,0.035213845
14683,4195865,0.108511415
14684,4195695,0.017125689
14685,4195594,0.035352118
14686,4195991,0.069467981
14687,4195480,0.054575203
14688,4195834,0.028178521
14689,4195982,0.030802387
14690,4195535,0.020420687
14691,4195967,0.110113832
14692,4195534,0.044516859
14693,4195486,0.082906064
14694,4195798,0.043407956
14695,4195541,0.093761758
14696,4195561,0.014452401
14697,4195985,0.106509604
14698,4195811,0.117354616
14699,4200004,0.120381654
14700,4195864,0.076109655
14701,4195492,0.018740609
14702,4195939,0.081175466
14703,4195503,0.000184705
14704,4195527,0.118576529
14705,4195917,0.117506225
14706,4195965,0.026751583
14707,4195528,0.021767884
14708,4195537,0.033774901
14709,4195659,0.022980531
14710,4195512,0.078655655
14711,4195554,0.095916992
14712,4195564,0.018332243
14713,4195831,0.118026335
14714,4195838,0.117168313
14715,4195836,0.091797975
14716,4195981,0.119987056
14717,4195672,0.000440221
14718,4195840,0.115686437
14719,4195843,0.04576959
14720,4195669,0.0749147
14721,4195686,0.117237753
14722,4195823,0.102579323
14723,4195880,0.024540605
14724,4195932,0.083663534
14725,4195562,0.013400904
14726,4195693,0.057842513
14727,4195570,0.047318752
14728,4195800,0.014430706
14729,4195627,0.030176104
14730,4195538,0.033805158
14731,4195583,0.073817925
14732,4195958,0.092515653
14733,4195542,0.094026258
14734,4195867,0.112602591
14735,4195872,0.068798102
14736,4195530,0.050178235
14737,4195584,0.017321762
14738,4195875,0.118918069
14739,4195502,0.087836122
14740,4195472,0.109352658
14741,4195611,0.017435075
14742,4195976,0.066751149
14743,4195494,0.075249937
14744,4195615,0.093161868
14745,4195485,0.110403511
14746,4195837,0.01022685
14747,4195805,0.065636389
14748,2437565,0.107548818
14749,4195948,0.117120624
14750,4195978,0.083933853
14751,4195692,0.019634874
14752,4195980,0.067727978
14753,4195817,0.052346865
14754,4195483,0.035348807
14755,4195868,0.011344547
14756,4195700,0.038510139
14757,4195499,0.065115292
14758,4195851,0.113498355
14759,4195986,0.061677921
14760,4195824,0.055605908
14761,4195913,0.088438226
14762,4195664,0.119635478
14763,4195828,0.105631678
14764,4195854,0.004560116
14765,4195575,0.093099501
14766,4195979,0.045559363
14767,4195866,0.054444093
14768,4195870,0.013569954
14769,4195989,0.022303519
14770,4195545,0.054675713
14771,4195681,0.024432331
14772,4195531,0.001410287
14773,4195473,0.118554402
14774,4127107,0.117194803
14775,4195513,0.120303617
14776,4195984,0.003036809
14777,4195821,0.0234668
14778,4195846,0.01133942
14779,4195931,0.089064364
14780,4195478,0.104212725
14781,4195557,0.082509966
14782,4195847,0.062203569
14783,4195856,0.026876315
14784,4195544,0.118063333
14785,4195813,0.054586095
14786,4195873,0.057839816
14787,4195820,0.036432896
14788,4195818,0.097191129
14789,4195839,0.069670059
14790,4195844,0.119612685
14791,4195518,0.107824095
14792,4195802,0.054806275
14793,4195992,0.096902885
14794,4195827,0.075534306
14795,4195508,0.11702213
14796,4195826,0.038038697
14797,4195884,0.013692599
14798,4195568,0.005846773
14799,4195701,0.005341429
14800,4195885,0.054632451
14801,4195830,0.120087453
14802,4195540,0.021720581
14803,4195852,0.097381482
14804,4195629,0.118666453
14805,4195801,0.054428718
14806,4195855,0.066815448
14807,4195887,7.71E-05
14808,4195933,0.083429846
14809,4195929,0.116689334
14810,4195888,0.101444479
14811,4195930,0.02942181
14812,4195940,0.081184142
14813,4195993,0.060642871
14814,4195637,0.104620147
14815,3584985,0.11611873
14816,4195625,0.110631118
14817,4195924,0.023922487
14818,4195892,0.018537087
14819,4195671,0.057747532
14820,4195996,0.07413953
14821,4195886,0.118287517
14822,4195661,0.003940148
14823,4195897,0.054854073
14824,4195903,0.019357701
14825,4195923,0.018087019
14826,4195651,0.006876863
14827,4195950,0.092764556
14828,4195889,0.117853179
14829,4195912,0.008046484
14830,4195621,0.097015575
14831,4195603,0.050403561
14832,4032668,0.119546413
14833,4195641,0.035399267
14834,4195911,0.111501514
14835,4195705,0.071574382
14836,2274685,0.119356568
14837,4195914,0.055791693
14838,4195599,0.090793643
14839,4195653,0.102390766
14840,4195642,0.024681427
14841,4195623,0.054676363
14842,4195998,0.069762829
14843,4195668,0.068034061
14844,4172119,0.120606191
14845,4195901,0.097238171
14846,4195902,0.04194602
14847,4195680,0.119299451
14848,4195899,0.111381728
14849,3454662,0.117939001
14850,4195593,0.057742124
14851,4195942,0.107523945
14852,2799349,0.100164428
14853,4195937,0.12045901
14854,4195647,0.006704174
14855,4195997,0.054529582
14856,4193515,0.023098343
14857,4195995,0.120336318
14858,4195610,0.081974438
14859,4195635,0.11015078
14860,3717075,0.112352617
14861,4195592,0.014644734
14862,4195938,0.042702297
14863,4196000,0.059679817
14864,4195698,0.051712613
14865,4195945,0.11418214
14866,4195954,0.117471134
14867,4193131,0.120493722
14868,4195946,0.002565504
14869,4195947,0.062254118
14870,4196003,0.072941735
14871,4196002,0.042030327
14872,4195683,0.020675153
14873,4107194,0.120422999
14874,3979605,0.027723429
14875,4195685,0.114525779
14876,4195687,0.039895744
14877,3324488,0.113778453
14878,4196005,0.009336832
14879,4195966,0.117524325
14880,4195956,0.099117375
14881,4195711,0.087594415
14882,3980010,0.059938055
14883,4195964,0.11629883
14884,4195957,0.086784167
14885,4195962,0.044033228
14886,4196008,0.116667268
14887,4199023,0.118474167
14888,3455892,0.068087907
14889,4193863,0.057745061
14890,4196269,0.102931195
14891,3272431,0.088239897
14892,3587196,0.087266785
14893,1071504,0.101178642
14894,966059,0.06880558
14895,4199864,0.119837256
14896,3849690,0.106170772
14897,958740,0.119202895
14898,2436137,0.098682714
14899,344107,0.105766433
14900,3224364,0.067617866
14901,293900,0.120350608
14902,2195281,0.120634461
14903,617704,0.091038043
14904,4041771,0.120495569
14905,3325496,0.083900521
14906,2670182,0.058994646
14907,4192395,0.045505281
14908,4192443,0.061384637
14909,3456623,0.023171116
14910,4199457,0.014932997
14911,2014931,0.116829994
14912,4193430,0.108706919
14913,3588129,0.100991462
14914,311354,0.000314661
14915,4190973,0.120505895
14916,4199866,0.004446095
14917,4192586,0.116216204
14918,3326208,0.042326024
14919,3382032,0.037160268
14920,3719513,0.113276474
14921,4112755,0.01578913
14922,2802100,0.110210854
14923,3753884,0.104862486
14924,3326730,0.006051012
14925,2275578,0.041925505
14926,3720045,0.001143312
14927,2483101,0.001131565
14928,181168,0.019813721
14929,3720149,0.001190381
14930,3851229,0.082477713
14931,3496067,0.115141965
14932,4192172,0.118978689
14933,4192221,0.081104468
14934,4136199,0.070276355
14935,4113595,0.098034793
14936,3851467,0.046762951
14937,3327206,0.117801949
14938,3982652,0.043316328
14939,3720516,0.09259691
14940,4113819,0.03337282
14941,4113618,0.119611596
14942,4190887,0.120093346
14943,4196409,0.119963665
14944,4192854,0.114927486
14945,3982987,0.071749316
14946,4147960,0.101126251
14947,3327855,0.11721196
14948,3857768,0.096403337
14949,2629988,0.056192067
14950,3852507,0.111907385
14951,3455884,0.034201398
14952,4193372,0.061015287
14953,4198774,0.035162518
14954,4191026,0.116056806
14955,4191490,0.11512116
14956,4191244,0.01637364
14957,3984202,0.006597294
14958,4055087,0.112908679
14959,3329168,0.105559992
14960,3329214,0.105541964
14961,4191461,0.120099743
14962,2805091,0.024890154
14963,4199544,0.120534992
14964,3460916,0.056534679
14965,3722552,0.100613238
14966,3484218,0.103718027
14967,3330042,0.117741844
14968,4192031,0.100412958
14969,4194247,0.11164065
14970,2937479,0.106944347
14971,3461777,0.054082329
14972,4192316,0.116821367
14973,3724032,0.107146006
14974,3461913,0.001843931
14975,1626974,0.120015635
14976,3764686,0.089761004
14977,3593394,0.11142647
14978,4193890,0.118794629
14979,4199479,0.11416236
14980,3986996,0.050847243
14981,3987003,0.118646518
14982,3912300,0.068360196
14983,4190859,0.079909626
14984,3463016,0.098525994
14985,4196837,0.093830023
14986,4028732,0.002723208
14987,4171537,0.118256115
14988,3987408,0.012961647
14989,2676860,0.120132858
14990,4190688,0.120053819
14991,4194822,0.110476635
14992,3463360,0.02040882
14993,1759508,0.013694695
14994,4118849,0.119257681
14995,4194739,0.107655755
14996,4118978,0.088041479
14997,4192792,0.096283244
14998,3594721,0.005932439
14999,4199133,0.116116656
15000,4119232,0.064012147
15001,4198159,0.1201191
15002,4190695,0.062554078
15003,3988214,0.118505076
15004,2415429,0.015786316
15005,3464061,0.020708733
15006,3726278,0.099934474
15007,2415588,0.113046069
15008,4119579,0.05281775
15009,3310906,0.046635627
15010,4119592,0.105817525
15011,4000849,0.089820921
15012,4194163,0.092558244
15013,4191162,0.010965033
15014,4191230,0.010634771
15015,2547083,0.095552957
15016,3595684,0.077071911
15017,206432,0.091084829
15018,2484798,0.006069302
15019,4193218,0.073040301
15020,843309,0.117687321
15021,1893773,0.120226386
15022,3270675,0.006612438
15023,1236683,0.06846136
15024,4120353,0.120485754
15025,4199529,0.119493617
15026,3467662,0.119793573
15027,3954109,0.097295851
15028,4041305,0.116432785
15029,4193295,0.09133274
15030,3465409,0.007435485
15031,4196838,0.007342948
15032,4120859,0.115423506
15033,3334502,0.006861773
15034,3727873,0.033079801
15035,3727960,0.076018455
15036,4193721,0.11495756
15037,3990196,0.058593404
15038,3990445,0.09386456
15039,4198618,0.052239858
15040,3859525,0.091364002
15041,4199567,0.120233619
15042,4121956,0.101342185
15043,4192365,0.119794443
15044,3471160,0.001622553
15045,3466785,0.050020714
15046,4193265,0.118792036
15047,4122251,0.112763477
15048,3729092,0.082461151
15049,4122369,0.059694046
15050,3991364,0.100632798
15051,4194281,0.103007959
15052,2418516,0.015375136
15053,4190689,0.011559348
15054,4122491,0.119733028
15055,3999395,0.11814869
15056,1501075,0.009452774
15057,3598267,0.091859957
15058,3991644,0.024575257
15059,4191489,0.100489603
15060,4194025,0.073168224
15061,4193554,0.073391633
15062,3511393,0.10894509
15063,4193639,0.076486863
15064,4194181,0.105452755
15065,4197144,0.116161361
15066,1370919,0.113705502
15067,4123458,0.112862099
15068,3861336,0.000630467
15069,3224510,0.11830273
15070,3992945,0.080236885
15071,3993000,0.119002436
15072,3862032,0.010251532
15073,3862129,0.092596336
15074,3731101,0.061949732
15075,4031368,0.009234687
15076,3993414,0.019895706
15077,3993451,0.068077878
15078,3993836,0.115965423
15079,4124931,0.028842398
15080,3070337,0.028772134
15081,4044173,0.028084382
15082,2908947,0.053889886
15083,4125153,0.028151685
15084,3338512,0.116440631
15085,4005514,0.109139169
15086,2290036,0.116349448
15087,4193033,0.115205995
15088,4125069,0.063706698
15089,3081867,0.063215929
15090,3612570,0.063378904
15091,4049757,0.06273214
15092,4125252,0.101641416
15093,3204641,0.063624803
15094,2833934,0.107654084
15095,3392248,0.08850449
15096,4125423,0.119479107
15097,4194029,0.083821864
15098,4191090,0.117168254
15099,3076985,0.084103265
15100,4192851,0.095018645
15101,2815112,0.019269758
15102,3614929,0.017010408
15103,4125941,0.012925345
15104,2422046,0.088118728
15105,4197709,0.120587307
15106,4167203,0.113748624
15107,4192372,0.005211769
15108,4193039,0.11733948
15109,4193861,0.004923681
15110,4193862,0.004923683
15111,2553807,0.055398926
15112,4191286,0.120271903
15113,3995702,0.113150514
15114,2947177,0.120341826
15115,4192008,0.099118602
15116,3602618,0.051943571
15117,3471570,0.010357074
15118,4183093,0.120213594
15119,3942803,0.012573672
15120,3078699,0.120463724
15121,1243783,0.106561328
15122,3147197,0.10257183
15123,4127453,0.119900813
15124,4193049,0.119745804
15125,4196559,0.074713906
15126,3865391,0.053016915
15127,3472186,0.120213497
15128,2161511,0.116944818
15129,3562658,0.054598855
15130,3342323,0.090441555
15131,4017402,0.110258984
15132,4192089,0.001453782
15133,4192298,0.001322071
15134,2424128,0.114612486
15135,4127898,0.075083357
15136,3603680,0.035177751
15137,4191250,0.024632265
15138,4193276,0.104195697
15139,4192210,0.096612706
15140,4190655,0.120327744
15141,3997128,0.104843447
15142,4191720,0.119292642
15143,2555624,0.001306181
15144,3997606,0.017126941
15145,3473409,0.043993973
15146,4193649,0.043504995
15147,4193026,0.058303865
15148,3997708,0.061807281
15149,4128848,0.036701202
